full_text,clean_text,tweet_url,image_url,user_id_str,conversation_id_str,created_at,MM/DD/YYYY,age_account,username,official_account,verified_account,quote_count,reply_count,retweet_count,favorite_count,followers_count,image_corelation,Label
Hadirnya BPI Danantara jadi penggerak pembangunan di Indonesia #Danantara #DanantaraBangunNegeri https://t.co/uKtQRv6lXQ,hadir bpi danantara gerak bangun indonesia,https://x.com/undefined/status/1896044156407136324,https://pbs.twimg.com/media/GlAaHLkbwAANVqx.jpg,1564500742769356800,1896044156407136324,Sun Mar 02 03:45:28 +0000 2025,08/01/2022,3 tahun 1 bulan,baronben_,0,0.0,2,1,0,3,57.0,1,0
Pembuat chip asal Taiwan TSMC naik 9% Dow cetak rekor lagi. DOW+161.3(+0.37%);S&amp;P-1(-0.02%);NASDAQ+6.4(+0.04%). IHSG 7.735 +86(+1.13%). Harga emas pagi ini US$2.708 rekor tertingginya ada kekuatiran situasi di timur tengah setelah Israel umumkan kematian ketua Hamas Yahya Sinwar. https://t.co/vxPnwKPgMu,buat chip taiwan tsmc dow cetak rekor dow nasdaq ihsg harga emas pagi us rekor tinggi kekuatiran situasi timur israel umum mati ketua hamas yahya sinwar,https://x.com/undefined/status/1847063792339111970,https://pbs.twimg.com/media/GaIWuUeb0AABdxP.png,1696740314726440960,1847063792339111970,2024-10-17 23:54:59,2023-08-01,2 Tahun 1 Bulan,t_marasi,0,0,0,0,0,1,9.0,1,1
IHSG yang begitu buruk ternyata senasib dengan pergerakan bursa di Turki. Saham Turki bersiap untuk minggu terburuknya sejak keruntuhan Lehman Brothers tahun 2008 dipicu karena kekhawatiran tentang penahanan saingan politik utama Presiden Tayyip Erdogan yg tidak kunjung https://t.co/8wPzhwbEts,ihsg buruk nasib gera bursa turki saham turki buruk runtuh lehman brothers picu khawatir tahan saing politik utama presiden tayyip erdogan kunjung,https://x.com/undefined/status/1904344155637289043,https://pbs.twimg.com/media/Gm2V8n6aAAAHDBQ.jpg,224431376,1904344155637289043,2025-03-25 1:26:42,2010-12-01,14 Tahun 9 Bulan,V3g3L,0,1,0,1,2,9,52800.0,1,1
dengan asumsi wave A hitam sudah selesai di 6682 sampai sore ini posisi $ihsg masih dalam proses turun untuk menyelesaikan wave B hitam dengan asumsi berbentuk 3 swing turun (A) (B) dan (C) biru sampai kearea 6464 - 6413 https://t.co/hHEG4OdATf,asumsi wave hitam selesai sore posisi ihsg proses turun selesai wave hitam asumsi bentuk swing turun biru area 6464 6413,https://x.com/undefined/status/1901564800519618612,https://pbs.twimg.com/media/GmO2-LObEAANJPT.png,67387899,1901564789266186273,2025-03-17 9:22:32,2009-08-01,16 Tahun 1 Bulan,wavetiga,0,0,0,1,0,0,482.0,1,0
BPI Danantara dapat mendorong investasi di berbagai sektor termasuk hilirisasi industri. https://t.co/hnhVYgYKsQ,bpi danantara dorong investasi sektor hilir industri,https://x.com/undefined/status/1898185614274756793,https://pbs.twimg.com/media/Gle1v_3bwAEXLxn.jpg,1566807909799182336,1898185614274756793,Sat Mar 08 01:34:51 +0000 2025,09/01/2022,3 tahun 0 bulan,gayoesme,0,0.0,0,0,0,0,30.0,1,1
Danantara merupakan upaya Pemerintah Indonesia dalam memperbaiki Ekonomi Indonesia https://t.co/leyS6UF5GO,danantara pemerintah indonesia baik ekonomi indonesia,https://x.com/undefined/status/1896708626473197762,https://pbs.twimg.com/media/GlJ2XFDaYAA0R14.jpg,2354223986,1896708626473197762,Mon Mar 03 23:45:50 +0000 2025,02/01/2014,11 tahun 7 bulan,JhingO1,0,0.0,0,0,0,0,17.0,1,0
Bakalan ada Flash Sale mobil Toyota Calya cuma SERIBU RUPIAH lagi hari ini jam 7 malem di Shopee Live katanya. Gassss kita warrrr! #CalyaRP1000diShopeeLive https://t.co/hE8DC8pPGu https://t.co/emr3pHPpeQ,flash sale mobil toyota calya ribu rupiah jam malam shopee live gassss warrrr,https://x.com/undefined/status/1896525553727115551,https://pbs.twimg.com/media/GlHP7osbQAA4wEq.jpg,1633997366792683520,1896525553727115551,Mon Mar 03 11:38:22 +0000 2025,03/01/2023,2 Tahun 8 Bulan,secret_sagita,0,0,0,0,0,0,129.0,1,1
IHSG potensi rebound ke level resistance 7480. Persiapan window dressing bulan Desember. Channel https://t.co/xBidHQEGRD https://t.co/GDbk0S3qV0,ihsg potensi rebound level resistance siap window dressing desember channel,https://x.com/undefined/status/1860856724015763925,https://pbs.twimg.com/media/GdMXU0Eb0AAAiyd.jpg,465464916,1860856724015763925,2024-11-25 1:23:10,2012-01-01,13 Tahun 8 Bulan,RIKOPEDIA2008,-,0,0,0,0,0,1171.0,1,0
mau punya mobil baru cuma harga seribu rupiah?? ini jawabannya #MalamIniMobil1RBShopeeLive ikutan aja aja Flash Sale Mobil Toyota Calya RP1.000 di Shopee Live malam ini jam 8 ya https://t.co/gBfRkpvRuf,mobil harga ribu rupiah jawab ikut flash sale mobil toyota calya rp1 shopee live malam jam,https://x.com/undefined/status/1904510562824081487,https://pbs.twimg.com/media/Gm4uQebawAEZ-ee.jpg,1599998973141749760,1904510562824081487,Tue Mar 25 12:27:56 +0000 2025,12/01/2022,3 Tahun 8 Bulan,aryakawisana,0,0,0,0,0,0,1052.0,0,1
Menurut data yang dirilis oleh Menteri Investasi / Kepala BKPM RI Bahlil Lahadalia pada 24 Januari 2024 investasi asing dan investasi domestik di Jawa Timur pada Triwulan IV 2023 mencapai Rp. 45 0 Triliun. https://t.co/CVBJeAUz2c,data rilis menteri investasi kepala bkpm ri bahlil lahadalia januari investasi asing investasi domestik jawa timur triwulan iv capai rp triliun,https://x.com/undefined/status/1752470704065548539,https://pbs.twimg.com/media/GFIGz3ebIAAUgHd.jpg,771337601269714944,1752470690459169036,Tue Jan 30 23:15:49 +0000 2024,09/01/2016,9 Tahun 8 Bulan,JatimPemprov,1,0,0,1,1,0,90900.0,1,1
Sebagai motor pertumbuhan Danantara siap membawa ekonomi Indonesia ke tingkat berikutnya: 8%! #Danantara https://t.co/mh2O8jLoOu,motor tumbuh danantara ekonomi indonesia,https://x.com/undefined/status/1896748575994085418,https://pbs.twimg.com/media/GlKaxmAaAAAmON3.jpg,1917057745,1896748575994085418,Tue Mar 04 02:24:35 +0000 2025,09/01/2013,12 tahun 0 bulan,yjuniicy,0,0.0,0,0,0,0,345.0,1,0
Jika dilihat dari awal publikasi kinerja trading sudah tumbuh sebesar 53 37% Posisinya berada diatas kinerja IHSG yg tumbuh sebesar 11 48% jika dibandingkan dalam periode yg sama https://t.co/pwem9OlbNM,publikasi kerja trading tumbuh posisi atas kerja ihsg tumbuh banding periode,https://x.com/undefined/status/1897964449308590108,https://pbs.twimg.com/media/GlbsdfWbwAMUa6c.png,67387899,1897964428823253017,2025-03-07 10:56:01,2009-08-01,16 Tahun 1 Bulan,wavetiga,0,0,0,1,0,0,482.0,1,1
masih sama seperti pembahasan kemarin jika posisi ihsg masih dalam proses turun untuk menyelesaikan 5 swing turun wave (C) biru dari wave 2 hitam sampai kearea 6961 - 6657 https://t.co/WZY5iIG4Sn,bahas posisi ihsg proses turun selesai swing turun wave biru wave hitam area 6961 6657,https://x.com/undefined/status/1796476969091228067,https://pbs.twimg.com/media/GO5dBeHbsAARpHU.png,67387899,1796476959125565442,2024-07-15 9:17:55,2009-08-01,16 Tahun 1 Bulan,wavetiga,0,0,0,1,0,0,507.0,1,0
Pasar bursa hari ini full merah merona agak cemas yah tapi kita cek lagi besok okay? katanya yang baik-baik itu dateng belakangan Cek stockpick kita ya biar kamu ngga ketinggalan! #MarketUpdate #IHSG #BahanaPMwrap https://t.co/JKPNoflNMs,pasar bursa full merah rona cemas cek besok okay baikbaik cek stockpick biar tinggal,https://x.com/undefined/status/1892545086979768409,https://pbs.twimg.com/media/GkOn7-XbwAAgBB8.jpg,1488712320495009792,1892545086979768409,2025-02-20 12:01:25,2022-02-01,3 Tahun 7 Bulan,SekuritasBahana,1,0,0,0,0,0,1293.0,1,1
Belasan ribu orang kena PHK rupiah dan IHSG turun sesuai berita Adakah ahli ekonomi disini yang bisa memberi pencerahan: 1. Apa yg terjadi? 2. Apakah ini normal or at least acceptable? 3. Atau ini cukup berbahaya? 4. Apa yg sebaiknya kita jelata lakukan? Matur suwun https://t.co/NZq1biggtI,bas kena phk rupiah ihsg turun berita ada ahli ekonomi cerah normal or at least acceptable bahaya jelata laku matur suwun,https://x.com/undefined/status/1895722798146077007,https://pbs.twimg.com/media/Gk711OdbQAkOM0-.jpg,1122473264217853953,1895722798146077007,2025-03-01 6:28:30,2019-04-01,6 Tahun 5 Bulan,GlHindu,0,1,0,12,7,32,91800.0,1,1
IHSG tembus 5k ️ https://t.co/bkfgHfYwIO,ihsg tembus 5k,https://x.com/undefined/status/1904015753398898738,https://pbs.twimg.com/media/GmxsPMvXsAAPk0r.jpg,1251045120314535936,1904015753398898738,2025-03-24 1:34:43,2020-04-01,5 Tahun 5 Bulan,afrizaldimass,0,0,0,0,0,0,65.0,1,0
Indeks Harga Saham Gabungan (IHSG) Bursa Efek Indonesia (BEI) pada Senin diperkirakan bergerak variatif seiring adanya sentimen dari domestik dan global https://t.co/oVR5qK1QJb,indeks harga saham gabung ihsg bursa efek indonesia bei gerak variatif iring sentimen domestik global,https://x.com/undefined/status/1805145049476579687,https://pbs.twimg.com/media/GQ0pzEtbMAAhqNK.jpg,57261519,1805145049476579687,2024-06-24 7:44:52,2009-07-01,16 Tahun 2 Bulan,Metro_TV,1,1,0,1,0,1,11000000.0,1,0
Danantara Indonesia berkomitmen untuk mendorong transformasi ekonomi dengan pendekatan profesional dan menerapkan good governance. Danantara Indonesia berkomitmen untuk meningkatkan efisiensi aset menarik investasi global dan memperkuat daya saing Indonesia di sektor strategis https://t.co/R3VJgIe5l5,danantara indonesia komitmen dorong transformasi ekonomi dekat profesional terap good governance danantara indonesia komitmen efisiensi aset tarik investasi global kuat daya saing indonesia sektor strategis,https://x.com/undefined/status/1899643619109429315,https://pbs.twimg.com/media/GlzjrI1bUAAM10p.jpg,2251267087,1899643619109429315,Wed Mar 12 02:08:27 +0000 2025,12/01/2013,11 tahun 9 bulan,ErlitaZahrra,0,0.0,0,1,0,0,42.0,1,0
Danantara hadir sebagai solusi strategis dalam mengelola aset negara agar lebih efisien dan transparan untuk mendorong pertumbuhan ekonomi Indonesia. https://t.co/strRXwP0UR,danantara hadir solusi strategis kelola aset negara efisien transparan dorong tumbuh ekonomi indonesia,https://x.com/undefined/status/1898952799066689906,https://pbs.twimg.com/media/Glpvf0OaYAAyR-b.jpg,1356999345866895360,1898952799066689906,Mon Mar 10 04:23:22 +0000 2025,02/01/2021,4 tahun 7 bulan,pengusahacanti1,0,0.0,0,0,0,0,462.0,1,0
Danantara Indonesia percepatan pembiayaan transisi energi https://t.co/Pstm9F8Jcx,danantara indonesia cepat biaya transisi energi,https://x.com/undefined/status/1902995276023075173,https://pbs.twimg.com/media/GmjMHmgbgAAjlJG.jpg,1564623681393131524,1902994799461912774,Fri Mar 21 08:06:44 +0000 2025,08/01/2022,3 tahun 1 bulan,HidupNusantara,0,0.0,0,0,0,0,121.0,0,0
Pengurus danantara terbukti profesional https://t.co/IgxkGkT32U,urus danantara bukti profesional,https://x.com/undefined/status/1904403268555714642,https://pbs.twimg.com/media/Gm3MrhZbUAA9x-V.jpg,1754044570827190272,1904403268555714642,Tue Mar 25 05:21:35 +0000 2025,02/01/2024,1 tahun 7 bulan,kusumaputri9898,0,0.0,0,0,0,0,4.0,1,0
Saat ini jam 9:20 IHSG +108 .... COCOK dengan HARAPAN/HOPE pada gambar dibawah IHSG sudah LAMA MERANA dan banyak yang MELARAT... Mudah2an ini adalah AWAL dari KEBAGAIAN .... https://t.co/ISfiaH7QNP,jam ihsg cocok harap hope gambar bawah ihsg merana melarat mudah bagai,https://x.com/undefined/status/1863771307499987109,https://pbs.twimg.com/media/Gd1yGb3bMAApL0D.jpg,2899910497,1863771307499987109,2024-12-03 2:24:41,2014-11-01,10 Tahun 10 Bulan,embahjsx,0,0,0,0,0,0,9016.0,1,0
Halo Bosque! Emangnya ada apasih dengan IHSG di bulan April 2025 ?Semakin berjalannya april ternyata semakin memanas pula antara US dan Tiongkok. Bosque bisa akses full-videonya melalui link: https://t.co/aBnPT5w1Sd https://t.co/hEeIgpcjWE,halo bosque memang apa sih ihsg april jalan april panas us tiongkok bosque akses fullvideonya link,https://x.com/pilarmas_id/status/1915342110771048788,https://pbs.twimg.com/media/GpSpd0KbwAApRRn.jpg,1082937852046979073,1915342110771048788,2025-04-24 9:48:39,2019-01-01,6 Tahun 8 Bulan,pilarmas_id,1,0,0,0,0,0,476.0,1,0
Dengan komitmen Prabowo efisiensi anggaran hadir memastikan setiap rupiah bermanfaat untuk masyarakat #AnggaranBijakUntukRakyat https://t.co/myWO3tyzUS,komitmen prabowo efisiensi anggar hadir rupiah manfaat masyarakat,https://x.com/undefined/status/1889358307447689683,https://pbs.twimg.com/media/GjhZW2QaIAIfKa7.jpg,1687032224326328321,1889358307447689683,Tue Feb 11 16:58:17 +0000 2025,08/01/2023,2 Tahun 8 Bulan,rara_istarani,0,0,0,0,0,0,1.0,1,0
Danantara hadir membangun fondasi ekonomi kuat untuk Indonesia maju! #Danantara https://t.co/xmlZyhpfjo,danantara hadir bangun fondasi ekonomi kuat indonesia maju,https://x.com/undefined/status/1893661351777595526,https://pbs.twimg.com/media/Gkei3IEa0AAsFqv.jpg,1482206826947309568,1893661325567357081,Sun Feb 23 13:57:03 +0000 2025,01/01/2022,3 tahun 8 bulan,jokesjadul,0,0.0,0,1,0,0,5.0,0,0
#CeritaIPO $AADI Kolaborasi apik dari ritel unyu yang selalu cepat puas :) Salam KECUBUNG -&gt; Kena Cuan Bungkus ! https://t.co/giEcFpjmOQ,aadi kolaborasi apik ritel lucu cepat puas salam kecubung kena cuan bungkus,https://x.com/undefined/status/1864636754319560770,https://pbs.twimg.com/media/GeCE2msa0AEtLUC.jpg,1509144342480498691,1864636754319560770,2024-12-05 11:43:40,2022-03-01,3 Tahun 6 Bulan,WOLF_of_IHSG,0,0,1,1,2,10,4777.0,1,0
Danantara membawa harapan baru dalam manajemen aset BUMN menciptakan sistem ekonomi yang lebih modern efisien dan kompetitif di tingkat global. https://t.co/kv2wBsTIbl,danantara harap manajemen aset bumn cipta sistem ekonomi modern efisien kompetitif global,https://x.com/undefined/status/1897514878128226663,https://pbs.twimg.com/media/GlVTuJ_a4AIhG-f.jpg,1356999345866895360,1897514878128226663,Thu Mar 06 05:09:35 +0000 2025,02/01/2021,4 tahun 7 bulan,pengusahacanti1,0,0.0,0,0,0,0,462.0,1,1
Sebelum diresmikan Danantara sudah digadang bakal jadi badan pengelola investasi strategis untuk mendukung pertumbuhan ekonomi nasional. https://t.co/PvO1XyZomj,resmi danantara gadang badan kelola investasi strategis dukung tumbuh ekonomi nasional,https://x.com/undefined/status/1896466118514278856,https://pbs.twimg.com/media/GlGZE2wXQAA_0Nc.jpg,1521159020,1896466113351094604,Mon Mar 03 07:42:11 +0000 2025,06/01/2013,12 tahun 3 bulan,magdaleneid,1,0.0,0,1,0,0,69500.0,1,1
apa coba yg dibuang asing? yg isinya EIDO kaaan dan EIDOnya dibuang seminggu ini turun kalau reksa atau etf dibuang investor kan MI nya harus buang sahamnya https://t.co/ZCpiShe6jA,coba buang asing isi eido eidonya buang minggu turun reksa etf buang investor mi nya buang saham,https://x.com/TradingDiary2/status/1909606913941069871,https://pbs.twimg.com/media/GoBIzVubQAAVkWd.png,1260798424393211904,1909602537428468218,2025-04-08 13:59:01,2020-05-01,5 Tahun 4 Bulan,TradingDiary2,0,1,0,0,1,3,85700.0,1,1
@hammsqi Kalo diliat datanya dia gak ada data lanjutan (putih semua) yang artinya IHSG lagi Trading Halt bisa dibilang IHSG lagi pake item winter crown https://t.co/n9QaRcl7a9,data data lanjut putih ihsg trading halt bilang ihsg pakai hitam winter crown,https://x.com/undefined/status/1902934538185216036,https://pbs.twimg.com/media/GmiU39Qa0AAC99b.jpg,1386638217395404800,1902510978404892681,2025-03-21 4:05:23,2021-04-01,4 Tahun 5 Bulan,bliDanuMusuhGov,0,0,2,0,3,52,113.0,1,0
manajemen transaksi saham : portofolio warteg saham BY JO ot P: 09 Juli 2021 s.d. 16 Juli 2024: simak THS amrt bbri bbca bumi jsmr mapi myor IMAS yang NAEK: rasio Total CUTE yang naek 2 83 kali lipat: walo tren IHSG fluktuatif tapi rasio ToCUTE+ at ToCUTE- = 14 rebuXlipat https://t.co/qB189Ljx04,manajemen transaksi saham portofolio warung tegal saham by jo ot juli juli simak ths amrt bbri bbca bumi jsmr map myor imas rasio total cute lipat walo trend ihsg fluktuatif rasio tocute at tocute rebuxlipat,https://x.com/undefined/status/1813349346093781499,https://pbs.twimg.com/media/GSpPknNaYAAKN11.png,1257875024767152128,1801801556129681805,2024-07-16 23:05:49,2020-05-01,5 Tahun 4 Bulan,JonatanOswari,0,0,0,1,0,0,47.0,1,0
Danantara Mempercepat Pertumbuhan Ekonomi Nasional. #danantara https://t.co/r0YNy16Ekm,danantara cepat tumbuh ekonomi nasional,https://x.com/undefined/status/1899353901259968623,https://pbs.twimg.com/media/GlvcTOgbYAAjw5t.jpg,1586638869327331330,1899353901259968623,Tue Mar 11 06:57:13 +0000 2025,10/01/2022,2 tahun 11 bulan,sisigelap404,0,0.0,0,0,0,0,17.0,1,0
IHSG masih belum bisa BO waspada karna posisi ada di resistance kalau BO sih menarik tapi masalahnya F outflow terus2an https://t.co/ZtZgN4CArN,ihsg bo waspada posisi resistance bo sih tarik outflow terus2an,https://x.com/SobatBandar/status/1914309696850370645,https://pbs.twimg.com/media/GpD-g1rbwAApFYN.jpg,1409160713252179975,1914309696850370645,2025-04-21 13:26:12,2021-06-01,4 Tahun 3 Bulan,SobatBandar,0,1,0,1,1,13,18600.0,1,0
Indeks Harga Saham Gabungan (IHSG) pada perdagangan pagi ini dibuka melemah tipis. IHSG sudah melemah sejak penutupan perdagangan kemarin. #ihsg #saham #wallstreet #pasarmodal #metrotvnews #metrotv https://t.co/Tu0uzpuhez,indeks harga saham gabung ihsg dagang pagi buka lemah tipis ihsg lemah tutup dagang,https://x.com/undefined/status/1892787252897382780,https://pbs.twimg.com/media/GkSH8AsXkAAxuA4.jpg,57261519,1892787252897382780,2025-02-21 4:03:42,2009-07-01,16 Tahun 2 Bulan,Metro_TV,1,1,0,1,1,0,11000000.0,1,1
IHSG Melonjak 3 97% ke 6.519 66! Sebanyak 474 saham naik transaksi ramai Rp15 8T! Tapi asing masih net sell Rp137 91M di seluruh pasar. Rebound atau tren balik? #Bullish #StockMarket #StocksInFocus https://t.co/t9ghQtVAnR,ihsg lonjak saham transaksi ramai rp15 8t asing net sell rp137 91m pasar rebound trend,https://x.com/undefined/status/1896738585686229393,https://pbs.twimg.com/media/GlKRXA9acAAv6oU.jpg,1788855037684596736,1896738585686229393,2025-03-04 1:44:53,2024-05-01,1 Tahun 4 Bulan,taritali_indo,1,0,0,0,0,3,22.0,1,1
ini sih harus pantengin trs ya soalnya bakalan ada flash sale mobil toyota calya yg cuma seribu rupiah di shopee live mulai jam 7 malam ini!! jangan smpe ketinggalan #CalyaRP1000diShopeeLive https://t.co/Ei37pzAEW3 https://t.co/HWVnKSpFwN,sih pantengin flash sale mobil toyota calya ribu rupiah shopee live jam malam tinggal,https://x.com/undefined/status/1896520931347968375,https://pbs.twimg.com/media/GlHCxHhWsAAvkHD.jpg,2625039020,1896520931347968375,Mon Mar 03 11:20:00 +0000 2025,07/01/2014,11 Tahun 8 Bulan,MenteriMedia,0,0,0,0,0,0,5752.0,1,1
Prabowo dorong danantara melaju cepat tanpa korbankan ketelitian https://t.co/afQgNsgmQQ,prabowo dorong danantara laju cepat korban teliti,https://x.com/undefined/status/1898225844390445482,https://pbs.twimg.com/media/GlfaWHlbwAM4SfS.jpg,2329531294,1898225844390445482,Sat Mar 08 04:14:43 +0000 2025,02/01/2014,11 tahun 7 bulan,DuniaInform221,0,0.0,0,0,0,0,16.0,1,1
Pergerakan IHSG menguat pasca pelaksanaan Pemilu 2024. #PerekonomianNasional #PertumbuhanEkonomi #EkonomiMaju #IndonesiaKuat https://t.co/pA1NsJ71yc,gera ihsg kuat pasca laksana milu,https://x.com/undefined/status/1759112007184515424,https://pbs.twimg.com/media/GGmfCiHacAAWzy-.jpg,1524941291272171520,1759112007184515424,2024-07-15 9:17:55,2022-05-01,3 Tahun 4 Bulan,CinduaMato9,0,0,0,0,0,1,121.0,1,1
Halo Semeton Rupiah BALINOMICS yang digelar pada 25 Februari 2025 membahas berbagai tantangan serta strategi penguatan ekonomi Bali yang menjadi fokus utama diskusi. https://t.co/0UHwfEM787,halo semeton rupiah balinomics gelar februari bahas tantang strategi kuat ekonomi bal fokus utama diskusi,https://x.com/undefined/status/1894625413051420983,https://pbs.twimg.com/media/GksPxCeWIAA0vXI.jpg,1385118467804651525,1894625413051420983,Wed Feb 26 05:47:53 +0000 2025,04/01/2021,4 Tahun 8 Bulan,BI_ProvinsiBali,1,0,0,1,4,100,1473.0,1,1
Danantara Memiliki Visi Dan Misi https://t.co/MAuIygpIyo,danantara milik visi misi,https://x.com/undefined/status/1896380946456494086,https://pbs.twimg.com/media/GlFI3tAa4AAwdtc.jpg,1183616867753005058,1896380939288420395,Mon Mar 03 02:03:45 +0000 2025,10/01/2019,5 tahun 11 bulan,PesonaNegeriku2,0,0.0,0,1,0,0,69.0,1,1
chart $tla complicated sulit cari titik masuk mild https://t.co/3IMkgf9bMM,chart tla complicated sulit cari titik masuk mild,https://x.com/TradingDiary2/status/1909620784953205109,https://pbs.twimg.com/media/GoBV7tNbwAAH1dY.jpg,1260798424393211904,1909620784953205109,2025-04-08 14:54:08,2020-05-01,5 Tahun 4 Bulan,TradingDiary2,0,1,0,3,0,0,85700.0,1,0
Pada Februari 2025 kembali sebanyak 2.800 ekor kepiting bakau diekspor ke China dalam 2 kali pengiriman dengan nilai sebesar 131 juta rupiah. Kepiting bakau yang berasal dari hasil tangkapan nelayan di Natuna Lingga dan pulau-pulau sekitar Kepulauan Riau. https://t.co/s4yBLWLvEq,februari ekor kepiting bakau ekspor china kirim nilai juta rupiah kepiting bakau asal hasil tangkap nelayan natuna lingga pulaupulau pulau riau,https://x.com/undefined/status/1892433531411820842,https://pbs.twimg.com/media/GkNGRGmX0AEn1wp.jpg,826301559050948608,1892433283327164842,Thu Feb 20 04:38:08 +0000 2025,01/01/2017,8 Tahun 8 Bulan,KarantinaKEPRI,1,0,0,1,0,2,878.0,1,1
saham prayogo diledakan oleh MOSAD .... hehehe ... IHSG - 127 .... https://t.co/30qoYrVnGs,saham prayogo ledak mosad hehehe ihsg,https://x.com/undefined/status/1836950982921703630,https://pbs.twimg.com/media/GX4pKJ5aUAII3BX.jpg,2899910497,1836950982921703630,2024-09-20 2:10:17,2014-11-01,10 Tahun 10 Bulan,embahjsx,0,0,0,0,1,1,9016.0,1,0
@G0atHL @txtdaritax Salah. The word of god: pake duit himbara. Presumably yg masuk danantara. Gue sih udah cashout dari himbara https://t.co/FWQLX4NBbn https://t.co/BPte3IXsUy,salah word of god pakai duit himbara presumably masuk danantara sih cashout himbara,https://x.com/undefined/status/1898364911945724074,https://pbs.twimg.com/media/GlhYzoqWQAAN5JL.jpg,1760906635768410112,1898309477377417724,Sat Mar 08 13:27:19 +0000 2025,02/01/2024,1 tahun 7 bulan,und_cuckoosnest,0,0.0,2,0,1,4,481.0,1,0
Danantara jadikan BUMN menjadi terarah dan efisien https://t.co/qxz7ICcZaE,danantara jadi bumn arah efisien,https://x.com/undefined/status/1904403124795641861,https://pbs.twimg.com/media/Gm3MiomacAAi0Qc.jpg,1600049900099891200,1904403117992714389,Tue Mar 25 05:21:01 +0000 2025,12/01/2022,2 tahun 9 bulan,Michell53479475,0,0.0,0,0,0,0,11.0,1,0
Misi danantara mendorong transformasi ekonomi Indonesia. #danantaraindonesia #danantara https://t.co/2vfw0IMTfy,misi danantara dorong transformasi ekonomi indonesia,https://x.com/undefined/status/1898929326160236953,https://pbs.twimg.com/media/GlpaJv4b0AATFz9.jpg,1564542175278678016,1898929326160236953,Mon Mar 10 02:50:06 +0000 2025,08/01/2022,3 tahun 1 bulan,arifanisa13,0,0.0,0,1,0,0,47.0,1,1
implikasi pemerosotan drastis IHSG terhadap saham NVDA by https://t.co/USLttkuLv0,implikasi merosot drastis ihsg saham nvda by,https://x.com/undefined/status/1902028145429254472,https://pbs.twimg.com/media/GmVchLuagAEZL3j.jpg,1808809190665957377,1902028145429254472,2025-03-18 16:03:42,2024-07-01,1 Tahun 2 Bulan,majimafisipol,0,0,0,0,0,0,29.0,1,0
Menguatnya ketiga indeks utama Wall Street pada akhir pekan lalu berpotensi membawa angin segar pada IHSG. Simak full reportnya di sini: https://t.co/5pbyns6YYs https://t.co/RBHqoYb8It,kuat indeks utama wall street potensi angin segar ihsg simak full reportnya,https://x.com/undefined/status/1754319288264208856,https://pbs.twimg.com/media/GFiYF3casAAVeNc.jpg,2803334178,1754319288264208856,2024-07-15 9:17:55,2014-09-01,11 Tahun 0 Bulan,indopremier,1,1,0,1,1,4,79000.0,1,1
Jika dilihat dari awal publikasi kinerja trading group wavetiga sudah tumbuh sebesar 60 98% Posisinya berada diatas kinerja IHSG yg tumbuh sebesar 24 54% dalam periode yang sama https://t.co/CMtPdFmMu9,publikasi kerja trading group wavetiga tumbuh posisi atas kerja ihsg tumbuh periode,https://x.com/undefined/status/1851938207618969862,https://pbs.twimg.com/media/GbNn1sGaMAAty3A.png,67387899,1851938162760913233,2024-10-31 10:44:10,2009-08-01,16 Tahun 1 Bulan,wavetiga,0,0,0,1,0,0,483.0,1,1
Mulai Pk 19.00 wib wajib mantengin shopee live karena ada Flash Sale Toyota Calya seharga SERIBU RUPIAH (Rp1.000) #CalyaRP1000diShopeeLive https://t.co/zAIvjsC2AX https://t.co/a9A7dd6ex9,pakai wajib mantengin shopee live flash sale toyota calya harga ribu rupiah rp1,https://x.com/undefined/status/1896565563423699039,https://pbs.twimg.com/media/GlH0UABbkAA_5c1.jpg,844467962,1896565563423699039,Mon Mar 03 14:17:21 +0000 2025,09/01/2012,13 Tahun 8 Bulan,julietgadungan,0,0,0,0,0,0,2329.0,1,1
Ada kemungkinan Rosan-Pandu geser Muliaman-Kaharuddin di Danantara via @tempodotco https://t.co/UJAxNpbYhJ https://t.co/It8MaPjolu,rosanpandu geser muliamankaharuddin danantara via,https://x.com/undefined/status/1889626181701382430,https://pbs.twimg.com/media/GjlM9xZaIAAI4Jq.jpg,1795636356536008704,1889626181701382430,Wed Feb 12 10:42:43 +0000 2025,05/01/2024,1 tahun 4 bulan,duc_of_nowhere,0,0.0,0,0,0,1,1023.0,1,1
ada perbedaan dari telur omega dan telur biasa 1. dari warna telur omega cenderung ke warna oren sedangakan telur aya mbiasa cenderung ke kuning 2. telur omega mengandung Omega 2 yg tinggi 3.harga telur omega lebih mahal 2000- 5000 rupiah tapi katanya sekarang ada peternak nakal https://t.co/HHjUiio3XV,beda telur omega telur warna telur omega cenderung warna oren sedangakan telur aya mbiasa cenderung kuning telur omega kandung omega harga telur omega mahal 2000 5000 rupiah ternak nakal,https://x.com/undefined/status/1886948823463035245,https://pbs.twimg.com/media/Gi_JRqxa4AM3NbK.png,2933164141,1886948823463035245,Wed Feb 05 01:23:51 +0000 2025,12/01/2014,11 Tahun 8 Bulan,tuk4ngw4rnet,0,1,0,5,0,6,567.0,1,0
