full_text,clean_text,tweet_url,image_url,user_id_str,conversation_id_str,created_at,MM/DD/YYYY,age_account,username,official_account,verified_account,quote_count,reply_count,retweet_count,favorite_count,followers_count,image_corelation
Mengingat udah H-3 market IHSG libur (&amp; hari ini T-2 biar hasil jualan masuk RDN tepat waktu). Berikut saya share 2 tools pengambilan keputusan yg biasa saya pakai biar cepet ambil keputusan saat trading Gaes.. Siapa tahu bermanfaat.. Selengkapnya: https://t.co/YkWTRc47BN https://t.co/WI0QiWLKU5,market ihsg libur biar hasil jual masuk rdn share tools ambil putus pakai biar cepat ambil putus trading gaes manfaat lengkap,https://x.com/undefined/status/1904440012302868516,https://pbs.twimg.com/media/Gm3uGSXbsAALKs_.jpg,145039939,1904440012302868516,2025-03-25 7:47:36,2010-05-01,15 Tahun 4 Bulan,_fireshare,0,0,0,1,0,4,1948.0,0
Nilai tukar rupiah lemah gas LPG langka pengangguran tinggi laut dipagari anggaran infrastruktur dipangkas #IndonesiaGelap https://t.co/8PZnB2blSH,nilai tukar rupiah lemah gas lpg langka anggur laut pagar anggar infrastruktur pangkas,https://x.com/undefined/status/1886576586327253255,https://pbs.twimg.com/media/Gi53aC7a4AAjKJs.jpg,1826283786960781312,1886576586327253255,Tue Feb 04 00:44:43 +0000 2025,08/01/2024,1 Tahun 8 Bulan,shiki_cum,0,0,0,0,0,1,80.0,0
Sepanjang 99 hari operasi IHSG dari pelantikan Prabowo hingga kemarin ada 21 kali IHSG harian yang turun lebih daru 1 persen. https://t.co/RlZ7vLe8VB,operasi ihsg lantik prabowo ihsg hari turun daru,https://x.com/undefined/status/1902191809092304986,https://pbs.twimg.com/media/GmXxXdca8AIyzb8.jpg,871103989,1902191747914174472,2025-03-19 2:54:02,2012-10-01,12 Tahun 11 Bulan,mawakresna,0,0,0,3,0,7,15500.0,1
ihsg ... https://t.co/6XR6QlRBEm,ihsg,https://x.com/undefined/status/1815949750115656153,https://pbs.twimg.com/media/GTOMrFUbsAAuopS.jpg,1453409431,1815949750115656153,2024-07-24 3:18:53,2013-05-01,12 Tahun 4 Bulan,Ddarwin889,0,0,0,1,0,0,2702.0,1
IHSG Hari Ini Melemah ke Level 7.266 https://t.co/n3PMFzp3oI https://t.co/ugpjc0cIIv,ihsg lemah level,https://x.com/undefined/status/1792498522975096954,https://pbs.twimg.com/media/GOA76EQagAEo2L5.jpg,3061082498,1792498522975096954,2024-07-15 9:17:55,2015-03-01,10 Tahun 6 Bulan,BobSulabayah,0,0,0,0,0,0,179.0,1
Yuk dukung BPI Danantara! Langkah pasti untuk ekonomi nasional yang lebih berdaya dan terjamin secara hukum #BPIDanantara https://t.co/7CZvTRBj4Z,yuk dukung bpi danantara langkah ekonomi nasional daya jamin hukum,https://x.com/undefined/status/1891983799988236493,https://pbs.twimg.com/ext_tw_video_thumb/1891983733185708032/pu/img/UKfMkoVNld2C_4JP.jpg,791607984199655425,1891983799988236493,Tue Feb 18 22:51:03 +0000 2025,10/01/2016,8 tahun 11 bulan,shaljuy,0,0.0,0,259,236,248,545.0,1
Selain kamu IHSG juga bikin aku deg-degan https://t.co/PDHaA9Sms5,ihsg bikin degdegan,https://x.com/undefined/status/1757398942155993403,https://pbs.twimg.com/media/GGNzOsxagAApGQv.jpg,1488712320495009792,1757398942155993403,2024-07-15 9:17:55,2022-02-01,3 Tahun 7 Bulan,SekuritasBahana,1,0,0,0,0,0,1344.0,1
Prabowo Dorong Danantara Melaju Cepat Tanpa Korbankan Ketelitian #DukungDanantara #EkonomiKuat https://t.co/J1jjtUkeB1,prabowo dorong danantara laju cepat korban teliti,https://x.com/undefined/status/1898241962618011790,https://pbs.twimg.com/media/GlfpAWRXYAAQYgm.jpg,2506280550,1898241962618011790,Sat Mar 08 05:18:46 +0000 2025,05/01/2014,11 tahun 4 bulan,dinosartos,0,0.0,0,0,0,0,19.0,1
*Rahasia Menghasilkan 100 Juta dari Produk Digital* Kalian akan diajarkan step by step bagaimana mendapatkan jutaan rupiah dari rumah walau masih pemula sekalipun. *DAFTAR SEKARANG Klik https://t.co/KsHaAJqPSf* https://t.co/PrNlWY4ZRW,rahasia hasil juta produk digital ajar step by step juta rupiah rumah mula daftar klik,https://x.com/undefined/status/1897221351704027158,https://pbs.twimg.com/media/GlRIwYHXQAAHtVj.jpg,549062496,1897221351704027158,Wed Mar 05 09:43:13 +0000 2025,04/01/2012,13 Tahun 8 Bulan,cclukita,0,0,0,0,0,0,220.0,1
@KangayamLombok Iya sekali investasi di area pendidikan KabinetPRABOWO GIBRANkompak menaikkan nilai kualitas generasi muda bagi membangun NKRI. Langsung GASSS Kerja CEPATTT https://t.co/tWubFh28vt,investasi area didik kabinetprabowo gibrankompak naik nilai kualitas generasi muda bangun nkri gasss kerja cepattt,https://x.com/undefined/status/1850825475423363172,https://pbs.twimg.com/media/Ga9z9IoaYAEJ-KX.jpg,1546733603123777536,1850824829940990276,Mon Oct 28 09:02:34 +0000 2024,07/01/2022,3 Tahun 8 Bulan,Safikajulfah,0,0,0,0,0,0,14.0,1
belum ada yg berubah untuk view ihsg sampai sore ini. posisinya masih dalam arah naik untuk menyelesaikan 3 swing naik wave (X) biru sampai kearea 7355 - 7403 https://t.co/ozQkBFStmH,ubah view ihsg sore posisi arah selesai swing wave biru area 7355 7403,https://x.com/undefined/status/1760233581564322079,https://pbs.twimg.com/media/GG2a8n4bkAAK1zV.png,67387899,1760233568532632012,2024-07-15 9:17:55,2009-08-01,16 Tahun 1 Bulan,wavetiga,0,0,0,1,0,0,507.0,1
@kompascom Refocusing = danantara = PSN ... https://t.co/5g1kWjktxd,refocusing danantara pesan,https://x.com/undefined/status/1897459304472699386,https://pbs.twimg.com/media/GlUhLJLbgAAH6G6.jpg,1668332995877675010,1897455274069516558,Thu Mar 06 01:28:45 +0000 2025,06/01/2023,2 tahun 3 bulan,Lanun_1017,0,0.0,0,0,0,0,523.0,1
Jika dilihat dari teknikal dan foreign flow besar kemungkinan IHSG akan melanjutkan pelemahan pada perdagangan hari ini untuk yang ke-5 hari berturut-turut. Support IHSG berada di level 7.000 sedangkan resistance 7.192. Dapatkan berita terbaru di: https://t.co/h1xoaj4aFS https://t.co/LmqSmQtGiJ,teknikal foreign flow ihsg lanjut lemah dagang ke5 berturutturut support ihsg level resistance dapat berita baru,https://x.com/undefined/status/1869198290191106158,https://pbs.twimg.com/media/GfC57x4awAAqEdt.jpg,2803334178,1869198290191106158,2024-12-18 1:49:35,2014-09-01,11 Tahun 0 Bulan,indopremier,1,1,0,0,0,0,78500.0,1
MIRIS! Sempet mikir ikut aksi tolak MBG tp ternyata blm mikir panjang. Ternyata msih banyak anak2 di Indonesia yg butuh program ini... #IndonesiaTerang #IndonesiaCerah #IndonesiaGelap #KawalMBG #LangkahTepatEkonomiKuat #Danantara #MBGUntukGenerasiMuda https://t.co/WNw3Mz9g5v,miris mikir aksi tolak mbak mikir anak indonesia butuh program,https://x.com/undefined/status/1892072627323187375,https://pbs.twimg.com/media/GkH9iMgaAAMs29K.jpg,1336878087825289216,1892072627323187375,Wed Feb 19 04:44:02 +0000 2025,12/01/2020,4 tahun 9 bulan,manusiagabersa1,0,0.0,1,8,5,10,706.0,1
@araaafah @RAHAparipurna @decepticon073 @ommi_siregar tinggal google aja apa susahnya sih lo lo pada males banget dah nih 18 maret ihsg jeblok besoknya 19 maret rupiah naik belum balik lagi ke posisi 17 maret sebelum ihsg jeblok https://t.co/KOLRZyY1fn,google susah sih malas banget deh maret ihsg jeblok besok maret rupiah posisi maret ihsg jeblok,https://x.com/undefined/status/1902676724132806966,https://pbs.twimg.com/media/GmepdtqaIAAgN_T.jpg,1438156386613956611,1902335152069734475,2025-03-20 11:00:55,2021-09-01,4 Tahun 0 Bulan,rdnsyhtwt,0,0,0,0,0,2,98.0,1
@G0atHL @txtdaritax Salah. The word of god: pake duit himbara. Presumably yg masuk danantara. Gue sih udah cashout dari himbara https://t.co/FWQLX4NBbn https://t.co/BPte3IXsUy,salah word of god pakai duit himbara presumably masuk danantara sih cashout himbara,https://x.com/undefined/status/1898364911945724074,https://pbs.twimg.com/media/GlhYzoqWQAAN5JL.jpg,1760906635768410112,1898309477377417724,Sat Mar 08 13:27:19 +0000 2025,02/01/2024,1 tahun 7 bulan,und_cuckoosnest,0,0.0,2,0,1,4,481.0,1
DanantaraBangunNegeri DANANTARA DIKELOLA TRANSPARAN BISA DIAUDIT SIAPA PUN #Danantara #investasimaju #Investasiuntuknegeri #indonesiaemas #dukungdanantara #indonesiaemas2045 https://t.co/CZEd2FfPp0,danantarabangunnegeri danantara kelola transparan audit,https://x.com/undefined/status/1902999341893406762,https://pbs.twimg.com/media/GmjP0DyaEAM7zya.jpg,1356909896738820098,1902999341893406762,Fri Mar 21 08:22:53 +0000 2025,02/01/2021,4 tahun 7 bulan,ArifaNidya,0,0.0,0,0,0,0,12.0,1
@The_RedsIndo Orang protes dengan cara benar dibalas pake preman buzzer disuruh bunuh diri sama yang naro ponakannya di danantara https://t.co/EyRx7dYCBD,protes balas pakai preman buzzer suruh bunuh naro ponakan danantara,https://x.com/undefined/status/1894529954681164273,https://pbs.twimg.com/tweet_video_thumb/Gkq48qTWIAAMf2w.jpg,1254314054539112449,1894309987419394201,Tue Feb 25 23:28:34 +0000 2025,04/01/2020,5 tahun 5 bulan,AgenLebihBaik,0,0.0,0,0,0,0,39.0,0
dengan asumsi wave 1 merah selesai di 7910 maka area 7454 - 7347 bisa menjadi area target turun untuk wave 2 merah ihsg https://t.co/m031k1n7pN,asumsi wave merah selesai area 7454 7347 area target turun wave merah ihsg,https://x.com/undefined/status/1840682759326708203,https://pbs.twimg.com/media/GYtqognaUAAyfuu.png,67387899,1840682740917641268,2024-09-30 9:19:02,2009-08-01,16 Tahun 1 Bulan,wavetiga,0,0,0,1,0,0,483.0,1
Cita Prabowo danantara Terbesar di dunia #Danantara https://t.co/3zwQKsbU2C,cita prabowo danantara besar dunia,https://x.com/undefined/status/1898272305790472703,https://pbs.twimg.com/media/GlgEmjgbwAAHEje.jpg,1564436564855234560,1898272297439449145,Sat Mar 08 07:19:20 +0000 2025,08/01/2022,3 tahun 1 bulan,kharism79,0,0.0,0,1,0,1,320.0,1
IHSG Akhir Pekan Ini Ditutup Melemah 1 98% Indeks Harga Saham Gabungan (IHSG) ditutup melemah 1 98% atau 131 poin ke level 6.515 63 pada perdagangan Jumat (14/3/2025). https://t.co/T4eFPyPVPH https://t.co/0tE1He4pfY,ihsg tutup lemah indeks harga saham gabung ihsg tutup lemah poin level dagang jumat,https://x.com/undefined/status/1900486903842976076,https://pbs.twimg.com/media/Gl_ixGPXMAABYi1.jpg,155169715,1900486903842976076,2025-03-14 9:59:21,2010-06-01,15 Tahun 3 Bulan,soloposdotcom,1,0,0,0,0,0,66000.0,1
IHSG Selasa dibuka menguat 61 40 poin https://t.co/iuaKTjMC67 https://t.co/E7zgoS3om6,ihsg buka kuat poin,https://x.com/undefined/status/1886672034148860344,https://pbs.twimg.com/media/Gi7ONoAaAAANnen.png,1482999200988434435,1886672034148860344,2025-02-04 7:04:00,2022-01-01,3 Tahun 8 Bulan,webelshinta,1,0,0,0,0,0,37.0,1
Open market pada ijo. Moga $IHSG juga ijo https://t.co/TgDyG7jVvU,open market hijau moga ihsg hijau,https://x.com/undefined/status/1772051262374347115,https://pbs.twimg.com/media/GJeXOm-acAAZjmM.jpg,1481223255633829888,1772051262374347115,2024-07-15 9:17:55,2022-01-01,3 Tahun 8 Bulan,Lliloes,0,0,0,0,0,0,831.0,1
Bursa saham Indonesia menyambut positif Pemilu 2024 hari ini IHSG naik ke level 93.54 poun (1.30%). https://t.co/2sZRBbXSBf,bursa saham indonesia sambut positif milu ihsg level poun,https://x.com/undefined/status/1758061507164921885,https://pbs.twimg.com/media/GGXjmxobQAA1GyX.jpg,197428680,1758061507164921885,2024-07-15 9:17:55,2010-10-01,14 Tahun 11 Bulan,harrysofian,0,1,0,0,0,0,10600.0,1
@jatamnas buat bancakkan doang danantara.. https://t.co/74cELVdg2F,bancak doang danantara,https://x.com/undefined/status/1895643777571934411,https://pbs.twimg.com/media/Gk6t9mXWEAA7zBt.jpg,1773989839240859648,1894729835886616588,Sat Mar 01 01:14:30 +0000 2025,03/01/2024,1 tahun 6 bulan,arsyad_a07,0,0.0,1,0,3,12,221.0,0
IHSG berpotensi bergerak bervariasi cenderung melemah dalam rentang support 6900 dan resistance 7115. Dapatkan berita ter-update lainnya di sini: https://t.co/SrBu8Yu546 https://t.co/hPc0yPQhsG,ihsg potensi gerak variasi cenderung lemah rentang support resistance dapat berita terupdate,https://x.com/undefined/status/1871010500672373062,https://pbs.twimg.com/media/GfcqIooa4AAvm1N.jpg,2803334178,1871010500672373062,2024-12-23 1:50:39,2014-09-01,11 Tahun 0 Bulan,indopremier,1,1,0,0,0,0,78400.0,1
Yaah Bu .jangan jauh2 soal saham dulu deh .kemaren aja ada yang ngitung 12% nya dari 1.000.000 itu 10.200 rupiah https://t.co/Xd4Io7IiNI,bu jauh2 saham deh ngitung nya rupiah,https://x.com/undefined/status/1875436220282761493,https://pbs.twimg.com/ext_tw_video_thumb/1874811466538434560/pu/img/sKDjazO74Pjv5j4Q.jpg,1194834531632607232,1875436220282761493,Sat Jan 04 06:56:53 +0000 2025,11/01/2019,6 Tahun 8 Bulan,D_hermaone84,0,1,1,6,4,12,17200.0,1
Sempat menguat IHSG bergerak ke zona merah pada pembukaan perdagangan hari ini turun ke posisi 6.433 89. Lalu bagaimana dengan sesi kedua IHSG nanti ya? Baca terus https://t.co/dugVKI9Wku #IHSG #InvestorDaily #BursaSaham https://t.co/Z2RX2tQkED,kuat ihsg gerak zona merah buka dagang turun posisi sesi ihsg baca,https://x.com/InvestorID/status/1914518752349114469,https://pbs.twimg.com/media/GpG8pJEWoAANAiu.jpg,238091066,1914518752349114469,2025-04-22 3:16:55,2011-01-01,14 Tahun 8 Bulan,InvestorID,1,0,0,0,0,0,39400.0,1
Pdahal belum masuk 'sell in may' tp udah merah-merah aja #ihsg https://t.co/XOcrg8KCRX,masuk sell merahmerah,https://x.com/undefined/status/1772824224199237767,https://pbs.twimg.com/media/GJpV-uMasAAPLe5.png,171893613,1772824224199237767,2024-07-15 9:17:55,2010-07-01,15 Tahun 2 Bulan,Tgraksara09,0,0,0,0,0,0,586.0,1
#ABMM menarik karena... Jangan kelewatan fee trading gratis! Kuy https://t.co/KMAGShoTDU #lokhenghong #warrenbuffett #valueinvestor #investor #saham #investorsaham #ihsg #pasarmodal #tradingsaham #sahampemula #ciptadana #bluechip https://t.co/O7Vv1lfT4k,tarik lewat fee trading gratis yuk,https://x.com/undefined/status/1775822001296547870,https://pbs.twimg.com/media/GKT8p0CbUAA7AWy.jpg,1396754054915653634,1775822001296547870,2024-07-15 9:17:55,2021-05-01,4 Tahun 4 Bulan,pinepickid,1,0,0,0,0,0,848.0,1
@dikalamin bismillahirrahmanirrahim -1400m²+ daerah bagus di Tegal Selatan (dekst Gor Tegal Selatan) SHM milik pribadi. 1.4M nego aja. buat investasi di pusat kota. https://t.co/VaE9YumoUQ,bismillahirrahmanirrahim 1400m daerah bagus tegal selatan dekst gor tegal selatan shm pribadi 4m nego investasi pusat kota,https://x.com/undefined/status/1763190152925753365,https://pbs.twimg.com/media/GHgcGXLaMAAdvm1.jpg,767340416,1763070335816184123,Thu Feb 29 13:11:05 +0000 2024,08/01/2012,13 Tahun 8 Bulan,azmilmuzakki,0,0,0,2,0,0,750.0,0
MERAH LAGI.... IHSG 6.545 -52.3(-0.71%). https://t.co/jWV4bBjv79,merah ihsg 545 52,https://x.com/undefined/status/1899466112179552327,https://pbs.twimg.com/media/GlxCW3absAAe1jx.jpg,1696740314726440960,1899466112179552327,2025-03-11 14:23:06,2023-08-01,2 Tahun 1 Bulan,t_marasi,0,0,0,0,0,0,9.0,1
IHSG kenapa ini? https://t.co/5WJVOIsS0I,ihsg,https://x.com/undefined/status/1820374865674973333,https://pbs.twimg.com/media/GUNFSjlaQAAO2n1.jpg,1086306318,1820374865674973333,2024-07-15 9:17:55,2013-01-01,12 Tahun 8 Bulan,firmanazra,0,0,0,0,0,0,52.0,1
Selamat pagi IHSG https://t.co/UTaOnV5xx4,selamat pagi ihsg,https://x.com/undefined/status/1902577958491128102,https://pbs.twimg.com/media/GmdQkgJa8AIsmjg.jpg,1527619704495386624,1902577958491128102,2025-03-20 4:28:28,2022-05-01,3 Tahun 4 Bulan,DonnaliAman,0,0,0,0,0,0,3.0,1
@indonesiago1 @NOTASLIMBOY @grok Setidaknya ini bisa membuat para investor legah urusan naiknya itu butuh proses dan sy yakin dgn pemikiran pak Anies insyaallah IHSG bisa naik secara perlahan. https://t.co/pHZUg8WNY2,investor legah urus naik butuh proses pikir anies insyaallah ihsg perlahan,https://x.com/undefined/status/1902492568107225470,https://pbs.twimg.com/media/GmcC6H4awAAKzrg.jpg,1832207012786270209,1901992290161463443,2025-03-19 22:49:09,2024-09-01,1 Tahun 0 Bulan,kautipusaja,0,0,0,0,0,0,1.0,0
1. Profitability Ratio dipakai untuk mengetahui kemampuan perusahaan menghasilkan laba. a. Net Profit Margin (NPM) keuntungan bersih yg diperoleh dari setiap rupiah penjualan. Semakin besar nilai rasio ini maka semakin baik karena menunjukkan perusahaan sangat menguntungkan. https://t.co/LQrYF1e3pJ,profitability ratio pakai mampu usaha hasil laba net profit margin npm untung bersih oleh rupiah jual nilai rasio usaha untung,https://x.com/undefined/status/1874389699680477446,https://pbs.twimg.com/media/GgMrf86bMAAV4AT.jpg,1245396625909932032,1874381138330062967,Wed Jan 01 09:38:23 +0000 2025,04/01/2020,5 Tahun 8 Bulan,cmc_polines,0,0,0,1,0,0,441.0,1
@ShopeeID Miminnnnnnn jam 7 nanti ada Flash Sale mobil Toyota Calya RP1000 yaa di Shopee Live?? Lirik aku ya miinnn semoga kali ini berjodoh #CalyaRP1000diShopeeLive Min @ShopeeID please sumbang doa buat aku supaya bisa dapeting Mobil Toyota Calya cuma dengan modal seribu rupiah https://t.co/sQuOwkj60I,miminnnnnnn jam flash sale mobil toyota calya rp1000 shopee live lirik miinnn moga jodoh min please sumbang doa dapeting mobil toyota calya modal ribu rupiah,https://x.com/undefined/status/1896524245150437856,https://pbs.twimg.com/media/GlHOvu-aYAEHMzC.jpg,1894359028610015232,1896524245150437856,Mon Mar 03 11:33:10 +0000 2025,02/01/2025,0 Tahun 8 Bulan,siapayaa2109,0,0,0,0,0,0,126.0,1
JAKARTA Indeks Harga Saham Gabungan (IHSG) bergerak melemah 0 1% atau 6 83 poin ke level 6.788 04 pada perdagangan Kamis (20/2) kemarin. Baca selengkapnya: https://t.co/VaEPFr3mCn https://t.co/CfSfDvnTit,jakarta indeks harga saham gabung ihsg gerak lemah poin level dagang kamis baca lengkap,https://x.com/undefined/status/1892868893078614071,https://pbs.twimg.com/media/GkTSNd7WkAAcLUN.jpg,539575639,1892868893078614071,2025-02-21 9:28:06,2012-03-01,13 Tahun 6 Bulan,IDNFinancials,1,0,0,0,0,0,3121.0,1
Inflasi suku bunga harga minyak bumi: faktor2 neh dikaitkan dengan fluktuasi IHSG: ternyata dalam penelitian sederhana terbukti tak terkait: malah tren harga emas lebe terkait fluktuasi IHSG: 4 hal tsb sebenernya tetap terkait IHSG: khususnya suku bunga tinggi ihsg turun: https://t.co/E8dnCpQSdd,inflasi suku bunga harga minyak bumi faktor2 nih kait fluktuasi ihsg teliti sederhana bukti kait trend harga emas lebe kait fluktuasi ihsg kait ihsg suku bunga ihsg turun,https://x.com/jo_maenSaham/status/1911621179472744707,https://pbs.twimg.com/media/GodxUruWIAA2EPU.png,1695285482861834240,1902495223898656908,2025-04-14 3:23:00,2023-08-01,2 Tahun 1 Bulan,jo_maenSaham,0,0,0,0,0,1,27.0,1
Yayy IHSG ditutup menguat lagi hari ini auto bisa tidur nyenyak sih ini Nah sekarang waktunya berburu peluang baru dengan cek rekap market hari ini siapa tahu ada yang bisa bikin porto makin glowing https://t.co/2ZudsV9EyW,yayy ihsg tutup kuat auto tidur nyenyak sih buru peluang cek rekap market bikin porto glowing,https://x.com/undefined/status/1866866144235360566,https://pbs.twimg.com/media/Gehw3ILaEAISyQO.jpg,1488712320495009792,1866866144235360566,2024-12-11 15:22:28,2022-02-01,3 Tahun 7 Bulan,SekuritasBahana,1,0,0,0,0,0,1294.0,1
@CNNIndonesia yg rugi siapa? rakyat tanya Gork AI nya X dana 13 Milyar rupiah kira2 bisa bangun apa saja utk rakyat? https://t.co/spPtRt0Q8x,rugi rakyat gork ai nya dana milyar rupiah kira2 bangun rakyat,https://x.com/undefined/status/1893598163895775429,https://pbs.twimg.com/media/GkdpfRHbIAA6tPh.jpg,984328163210682368,1893328836806504616,Sun Feb 23 09:45:58 +0000 2025,04/01/2018,7 Tahun 8 Bulan,okino2x,0,0,0,0,0,0,73.0,1
Gimana? Masih bilang presiden ga berdampak buat kehidupanku buat kesenanganku. Baru 7 jam berlalu rupiah udh anjlok trus bhkan ga ada krisis global ga ada pandemi tapi rupiah terus melemah. Masih mau ttp silent? Ini cuma seremeh temeh rate jajan pc loh. https://t.co/9k5Ok1UF9i,bilang presiden dampak hidup senang jam rupiah anjlok bhkan krisis global pandemi rupiah lemah silent remeh temeh rate jajan pc loh,https://x.com/undefined/status/1902702483732062669,https://pbs.twimg.com/media/GmfB0aTagAANwAz.jpg,1211221344785842176,1902702483732062669,Thu Mar 20 12:43:17 +0000 2025,12/01/2019,6 Tahun 8 Bulan,thewtwnk,0,1,0,0,0,1,8018.0,1
Sambut Libur Panjang IHSG Hari Ini Menguat ke Level 7.222 https://t.co/XbOYBipSIv https://t.co/Q8vmBhSt5O,sambut libur ihsg kuat level,https://x.com/undefined/status/1793213004420681741,https://pbs.twimg.com/media/GOLFuYMbAAAy4Do.jpg,3061082498,1793213004420681741,2024-07-15 9:17:55,2015-03-01,10 Tahun 6 Bulan,BobSulabayah,0,0,0,0,0,0,179.0,1
Kasus Mayapada sudah sangat meresahkan masyarakat. Dari kasus jiwasraya sampai dengan kasus Ted Sioeng semuanya belum mencapai hasil akhir #MayapadaCurang #UsutMayapada #MayapadaRentenirElit #IndonesiaGelap #pertamax #danantara https://t.co/Gowea77ePJ,mayapada resah masyarakat jiwasraya ted sioeng capai hasil,https://x.com/undefined/status/1895367381872214504,https://pbs.twimg.com/media/Gk2ylqLXcAAAlHS.jpg,1848346607370289153,1895367381872214504,Fri Feb 28 06:56:12 +0000 2025,10/01/2024,0 tahun 11 bulan,itsmenanachann,0,0.0,0,2,0,0,7.0,0
yaAllah gw nanya pendapat 02 trhadap turunnya IHSG katanya gara2 demo. knapa ga fokus ke apa yg didemokan sih.. ngebelain pemerintah segitunya buat apa... ini gmn cara yadarinnya yaAllah https://t.co/0BxG2tOFpo,yaallah gue dapat trhadap turun ihsg gara-gara demo knapa fokus demo sih ngebelain pemerintah begitu yadarinnya yaallah,https://x.com/undefined/status/1903921559166910899,https://pbs.twimg.com/media/GmwWkLeaYAAKMrj.jpg,752381509,1903921559166910899,2025-03-23 21:27:27,2012-08-01,13 Tahun 1 Bulan,dynamitebeam,0,0,0,0,0,2,504.0,1
Sikap konservatif yang dilakukan para pelaku pasar dalam mengantisipasi data inflasi AS diprediksi menjadi peluang pelemahan bagi IHSG di hari ini. Simak full report-nya di sini: https://t.co/k5w2pAGbWL https://t.co/uIniHVMxt9,sikap konservatif laku pasar antisipasi data inflasi as prediksi peluang lemah ihsg simak full reportnya,https://x.com/undefined/status/1790560196118610070,https://pbs.twimg.com/media/GNlY-XEb0AAYZlQ.jpg,2803334178,1790560196118610070,2024-07-15 9:17:55,2014-09-01,11 Tahun 0 Bulan,indopremier,1,1,0,2,1,3,79000.0,1
Pembentukan Danantara adalah langkah strategis untuk meningkatkan kinerja dan efisiensi BUMN serta mempercepat pertumbuhan ekonomi nasional. #DanantaraUntukBangsa #BangkitBersamaDanantara #DanantaraBangunNegeri https://t.co/TjMnIk8Hig,bentuk danantara langkah strategis kerja efisiensi bumn cepat tumbuh ekonomi nasional,https://x.com/undefined/status/1899631441451061325,https://pbs.twimg.com/media/GlzYuE8aEAAeBZJ.jpg,1707577428300976128,1899631441451061325,Wed Mar 12 01:20:03 +0000 2025,09/01/2023,2 tahun 0 bulan,arkan_aksawa,0,0.0,0,0,0,0,43.0,1
Mau mulai usaha tapi bingung cari modal? Lion Parcel bersama detikcom punya solusinya! Lewat Program #BeraniDiandelin kamu bisa jadi agen Lion Parcel dan berkesempatan mendapatkan modal usaha hingga puluhan juta rupiah.⁣ ⁣ Daftar sekarang di https://t.co/3ZXo8YbFDp https://t.co/4NMT80MpDU,usaha bingung cari modal lion parcel detikcom solusi program agen lion parcel sempat modal usaha puluh juta rupiah daftar,https://x.com/undefined/status/1892465204996297040,https://pbs.twimg.com/media/GkNjEaAWIAACKSb.jpg,135795460,1892465204996297040,Thu Feb 20 06:43:59 +0000 2025,04/01/2010,15 Tahun 8 Bulan,detikfinance,1,0,0,0,0,1,627400.0,1
Penurunan IHSG semenjak rezim baru dilantik 21/10/2024. udah gagal di berbagai aspek kalo karyawan perusahaan udah dipecat pasti. Liat puluhan truk tentara yang nongol di DPR hari ini. IHSG bakal makin nyungsep. investor mana yang mau naro duitnya di negara surem. #TolakRUUTNI https://t.co/DeTgcGjBkk,turun ihsg semenjak rezim lantik gagal aspek karyawan usaha pecat lihat puluh truk tentara nongol dpr ihsg nyungsep investor naro duit negara surem,https://x.com/undefined/status/1902507827215921564,https://pbs.twimg.com/media/GmcQx9Ba0AAjnai.jpg,928580558929633280,1902507827215921564,2025-03-19 23:49:47,2017-11-01,7 Tahun 10 Bulan,mpazzhoIe,0,0,0,1,10,6,356.0,1
@Kusumo_bobby @pandji Bener banget.. jangan liat ihsg 1 hari bg. Ini kaalo kita tarik trend line di time frame harian. Dari 1 hari pasca pelantikan presiden sampe tanggal 19 kemaren. Kondisinya trennya menghawatirkan. https://t.co/sbA47TYLTr,banget lihat ihsg bang kaalo tarik trend line time frame hari pasca lantik presiden tanggal kondisi tren menghawatirkan,https://x.com/undefined/status/1902536401708871763,https://pbs.twimg.com/media/GmcqxWDa8AIHq65.jpg,296090357,1902485442483585068,2025-03-20 1:43:20,2011-05-01,14 Tahun 4 Bulan,yangtidak_tidak,0,0,0,2,3,21,355.0,1
400 rupiah? https://t.co/BOanwMIPaQ,rupiah,https://x.com/undefined/status/1894162341924933719,https://pbs.twimg.com/media/GklqmnXWsAAdm7c.jpg,1435753843162107906,1894162341924933719,Mon Feb 24 23:07:48 +0000 2025,09/01/2021,4 Tahun 8 Bulan,aagunawan_,0,0,0,0,0,1,1011.0,1
Dengan Danantara BUMN dapat lebih mandiri mengurangi ketergantungan pada PMN dan meningkatkan efisiensi dalam mengelola aset negara https://t.co/HvviTKTCke,danantara bumn mandiri kurang gantung pmn efisiensi kelola aset negara,https://x.com/undefined/status/1897860459627479325,https://pbs.twimg.com/media/GlaOB75bwAQYgZl.jpg,1566728159223238656,1897860459627479325,Fri Mar 07 04:02:48 +0000 2025,09/01/2022,3 tahun 0 bulan,mile_lea,0,0.0,0,0,0,0,7.0,1
Indeks Harga Saham Gabungan (IHSG) pada perdagangan Rabu (8/1) kemarin ditutup melemah 0 04% atau 2 93 poin ke level 7.080 35 setelah menguat tipis ke level 7.083 28 pada hari sebelumnya. https://t.co/vFSA5lCHzV,indeks harga saham gabung ihsg dagang rabu tutup lemah poin level kuat tipis level,https://x.com/undefined/status/1877268972887838932,https://pbs.twimg.com/media/Gg1lrh4aMAA2D3f.jpg,539575639,1877268972887838932,2025-01-09 8:19:35,2012-03-01,13 Tahun 6 Bulan,IDNFinancials,1,0,0,1,0,0,3121.0,1
